doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,84,44,59,PRON,LOC,82.0,1.0,1.0,NOM,53.0,30.0,15.0,PRON,LOC,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,8.0,5.0,LOC,3.0,0.0,0.125,0.5,0.375,0.0,0.6666666666666666,0.3333333333333333,4.4341349601745605,5.338791847229004,5.338791370391846,1.0,1.2414567373510386,0.6374008059501648,its,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_3
Horican_1
this beautiful sheet of water_1
",15.0,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,85,59,59,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1504625580916525,0.40198755264282227,its banks,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,86,44,60,NOM,LOC,84.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,,,,,,,9.0,6.0,,,,0.1111111111111111,0.5555555555555556,0.3333333333333333,,,,-5.234684944152832,0.0,-4.132780949274699,12.0,1.2154313834686967,0.7993878126144409,The Tail of the Lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
",15.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,87,60,60,NOM,LOC,,,,,53.0,33.0,16.0,PRON,LOC,,,,,,,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,,,LOC,3.0,0.0,,,,0.0,0.6666666666666666,0.3333333333333333,,0.35648876428604126,0.2962237298488617,2.0,2.7742616993572917,0.2378070056438446,the Lake,,,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,88,44,61,PROP,LOC,86.0,1.0,1.0,NOM,87.0,0.0,0.0,NOM,LOC,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,LOC,1.0,1.0,0.1,0.5,0.4,0.0,0.0,1.0,0.2938609719276428,1.8870893716812134,1.707377165555954,2.0,1.897548328887777,0.42338481545448303,Lake George,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
",15.0,"the Lake_1
",1.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,89,44,61,PRON,LOC,88.0,0.0,0.0,PROP,,,,,,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,,,,,,,11.0,8.0,,,,0.18181818181818182,0.45454545454545453,0.36363636363636365,,,,4.530725955963135,,,,1.551801365107679,0.4368264079093933,it,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,90,61,61,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7154240344429796,0.6653456091880798,a sort of tail to Lake Champlain,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,91,34,62,PROP,LOC,41.0,49.0,28.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-1.8229124546051025,0.0,0.0,1.0,1.8591718852482455,0.5981684327125549,Lake Champlain,"the Champlain_1
",3.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,92,44,62,PRON,LOC,89.0,2.0,2.0,PRON,53.0,38.0,19.0,PRON,LOC,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,12.0,8.0,LOC,3.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.035006523132324,4.196364879608154,4.196364402770996,1.0,1.9489616461338828,0.39935171604156494,its,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,93,62,62,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2544414278035947,0.8072702884674072,countless islands,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,94,63,63,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.395738347086177,0.7835415601730347,mountains,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,95,44,64,NOM,LOC,92.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,,,,,,,13.0,9.0,,,,0.15384615384615385,0.5384615384615384,0.3076923076923077,,,,2.934408664703369,,,,1.968177978467514,0.44343993067741394,the “ holy lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_5
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,96,64,64,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7614378799644506,0.6253817677497864,the high plain that there interposed itself to the further passage of the water,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,97,65,65,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9476356376847086,0.27015963196754456,the water,,,,,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,98,66,66,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8430417128708046,0.8820316791534424,the adventurer,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,99,67,67,NOM,LOC,,,,,85.0,13.0,9.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,0.8042815327644348,0.8042815327644348,1.0,1.1739463145841198,0.6169161200523376,the banks of the Hudson,,,"its banks_1
",1.0,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,100,29,68,PROP,LOC,35.0,64.0,39.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,4.062830924987793,,,,0.17488442779294056,0.9736706614494324,the Hudson,"the Hudson_1
",5.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,101,68,68,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.195932245242874,0.448792040348053,"a point where , with the usual obstructions of the rapids , or rifts , as they were then termed in the language of the country , the river became navigable to the tide",,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,102,69,69,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4229770627410006,0.7420057058334351,the rapids,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,103,70,70,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0623767633972236,0.5718094110488892,"rifts , as they were then termed in the language of the country",,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,104,70,71,PRON,LOC,103.0,0.0,0.0,NOM,102.0,1.0,1.0,NOM,LOC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,LOC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.736013412475586,2.856626272201538,2.856626510620117,1.0,1.408941932868882,0.45015770196914673,they,"rifts , as they were then termed in the language of the country_1
",2.0,"the rapids_1
",1.0,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,105,71,71,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4004606695774926,0.7537472248077393,the country,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,106,29,72,NOM,LOC,100.0,5.0,4.0,PROP,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,5.389270782470703,,,,0.6500973980622023,0.9097718596458435,the river,"the Hudson_2
",5.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,107,41,72,PRON,GPE,49.0,57.0,33.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,1.6154121160507202,,,,2.6503526055704456,0.48166054487228394,their,"the French_1
their_1
",5.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,108,41,72,NOM,GPE,107.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,,,,,,3.0,0.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,0.82998126745224,,,,0.9080884242263503,0.6688666939735413,the French,"the French_1
their_2
",5.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,109,72,72,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.151397769177531,0.5798987150192261,the distant and difficult gorges of the Alleghany,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,110,73,73,PROP,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.281972703754891,0.46879881620407104,the Alleghany,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,111,41,74,PRON,GPE,108.0,2.0,2.0,NOM,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.0,0.5,0.5,,,,5.005540370941162,,,,0.801815814917306,0.8908801674842834,their,"the French_2
their_2
",5.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,112,74,74,NOM,LOC,,,,,38.0,73.0,43.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,2.0,0.0,,,,0.0,0.0,1.0,,2.8807373046875,1.5793732404708862,2.0,1.0569827146343684,0.7885797619819641,the district we have just described,,,"the country which lies between the head waters of the Hudson and the adjacent lakes_1
there_1
",2.0,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,113,75,75,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7622687397399357,0.5149720907211304,we,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,114,76,76,PRON,LOC,,,,,112.0,1.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,0.0,1.0,,4.957660675048828,1.8122105598449707,6.0,1.090414220246173,0.7979673743247986,It,,,"the district we have just described_1
",1.0,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,115,77,77,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3410818488627247,0.7902153134346008,"the bloody arena , in which most of the battles for the mastery of the colonies were contested",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,116,78,78,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271140676142512,0.8887534737586975,the colonies,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,117,79,79,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653634880791156,0.9153615832328796,Forts,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,118,80,80,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2567461726189726,0.5025988817214966,the different points that commanded the facilities of the route,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,119,81,81,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.973609764707326,0.8641502261161804,the husbandman,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,120,82,82,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5277457761843807,0.6785959005355835,the dangerous passes,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,121,83,83,NOM,LOC,,,,,43.0,77.0,49.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,1.5110255479812622,1.5110255479812622,1.0,1.3035333526124109,0.6882407069206238,the safer boundaries of the more ancient settlements,,,"the borders of the neighboring province of New York_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,122,84,84,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0299824169808458,0.85296630859375,the more ancient settlements,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,123,85,85,NOM,ORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8360602364526705,0.889130711555481,armies larger than those that had often disposed of the scepters of the mother countries,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,124,86,86,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.214930591319716,0.8167470693588257,the mother countries,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,125,85,87,PRON,ORG,123.0,1.0,1.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.902252674102783,,,,0.33924091055092004,0.9587777256965637,themselves,"armies larger than those that had often disposed of the scepters of the mother countries_1
",3.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,126,87,87,NOM,LOC,,,,,101.0,24.0,20.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,0.0027756374329328537,0.0027756374329328537,1.0,3.149531474070604,0.16700252890586853,"these forests , whence they rarely returned but in skeleton bands , that were haggard with care or dejected by defeat",,,"a point where , with the usual obstructions of the rapids , or rifts , as they were then termed in the language of the country , the river became navigable to the tide_1
",1.0,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,127,85,88,PRON,ORG,125.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,5.479368686676025,,,,0.271423899787791,0.967542827129364,they,"armies larger than those that had often disposed of the scepters of the mother countries_1
themselves_1
",3.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,128,88,88,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2593372925670345,0.8110617995262146,"skeleton bands , that were haggard with care or dejected by defeat",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,129,89,89,NOM,LOC,,,,,114.0,14.0,12.0,PRON,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,1.0,0.0,,2.820497751235962,2.417246182759603,3.0,1.6385327661375386,0.4252917766571045,this fatal region,,,"It_1
",1.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,130,89,90,PRON,LOC,129.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,5.538932800292969,,,,1.6857714027618744,0.641071617603302,its,"this fatal region_1
",4.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,131,90,90,NOM,LOC,,,,,24.0,106.0,69.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,0.7581335306167603,0.7581335306167603,1.0,2.4040954986698733,0.40356218814849854,its forests,,,"the woods_1
",1.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,132,91,91,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7806033853531906,0.898427426815033,men,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,133,89,92,PRON,LOC,130.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.0,0.5,0.5,,,,6.611011028289795,,,,1.0950606032977082,0.8127782344818115,its,"this fatal region_1
its_1
",4.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,134,89,92,PRON,LOC,133.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,6.103129863739014,,,,1.2289038988245502,0.7892149090766907,its,"this fatal region_1
its_2
",4.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,135,92,92,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515098454900346,0.3595738410949707,its mountains,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,136,93,93,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0935947279843194,0.8499615788459778,many a gallant and reckless youth,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,137,93,94,PRON,PER,136.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.006904125213623,,,,0.7232677151110185,0.9025685787200928,he,"many a gallant and reckless youth_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,138,94,94,PRON,PER,,,,,135.0,2.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,3.175234317779541,3.175234317779541,1.0,0.92563938724626,0.8553650975227356,them,,,"its mountains_1
",1.0,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,139,93,95,PRON,PER,137.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,5.28859806060791,,,,0.38666251886978625,0.9540125131607056,his,"many a gallant and reckless youth_1
he_1
",3.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,140,75,95,PRON,PER,113.0,26.0,19.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,3.0396673679351807,,,,0.7105556285585011,0.8917965888977051,we,"we_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,141,10,95,PROP,GPE,12.0,128.0,84.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,3.2361834049224854,,,,0.4042095927787956,0.9349221587181091,England,"England_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,142,9,95,PROP,GPE,11.0,130.0,85.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,2.3661880493164062,,,,0.7990926430150096,0.8272714614868164,France,"France_1
",2.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,143,95,95,NOM,LOC,,,,,38.0,104.0,66.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,2.0,0.0,,,,0.0,0.0,1.0,,1.1463720798492432,1.1463720798492432,1.0,2.5865818604987574,0.415219247341156,a country that neither was destined to retain,,,"the country which lies between the head waters of the Hudson and the adjacent lakes_1
there_1
",2.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,144,10,96,PRON,GPE,141.0,2.0,2.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,2.4925410747528076,,,,2.1600280844223168,0.5936775207519531,her,"England_2
",11.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,145,96,96,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5058107457900403,0.7783735990524292,her military leaders abroad,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,146,10,97,PRON,GPE,144.0,1.0,1.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,0.0,,,,0.6666666666666666,0.3333333333333333,0.0,,,,4.686738967895508,,,,1.2065797222864778,0.8278577327728271,her,"England_2
her_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,147,97,97,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.607859845486911,0.7620089054107666,her councils at home,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,148,98,98,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.660880013122801,0.4934810996055603,home,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,149,10,99,PROP,GPE,146.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,,,,,4.0,0.0,,,,0.5,0.5,0.0,,,,2.424560785293579,,,,1.633493191507416,0.6934372782707214,Great Britain,"England_2
her_2
",11.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,150,10,99,PRON,GPE,149.0,0.0,0.0,PROP,,,,,,0.4,0.0,0.6,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.6,0.4,0.0,,,,4.990598201751709,,,,1.34070747966539,0.8098604083061218,her,"England_2
her_2
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,151,99,99,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4181090285786389,0.7965527176856995,her former warriors,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,152,100,100,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6892789368845929,0.7476357817649841,statesmen,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,153,10,101,PRON,GPE,150.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.5,0.5,0.0,,,,5.676551818847656,,,,1.0453485967687064,0.8601711988449097,her,"England_2
her_3
Great Britain_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,154,101,101,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3113734438570144,0.5041630864143372,her enemies,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,155,10,102,PRON,GPE,153.0,1.0,1.0,PRON,,,,,,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.42857142857142855,0.5714285714285714,0.0,,,,6.037231922149658,,,,0.8412039226921845,0.8915582299232483,her,"England_2
her_4
Great Britain_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,156,102,102,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.645387851473176,0.7480359673500061,her servants,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,157,103,103,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2219988000471096,0.626517117023468,the colonists,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,158,10,104,PRON,GPE,155.0,2.0,2.0,PRON,,,,,,0.625,0.0,0.375,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.375,0.625,0.0,,,,5.52977180480957,,,,0.593223938451321,0.9264580607414246,her,"England_2
her_5
Great Britain_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,159,10,104,PRON,GPE,158.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.3333333333333333,0.6666666666666666,0.0,,,,6.1997480392456055,,,,0.48387570641644784,0.9422621130943298,her,"England_2
her_6
Great Britain_1
",11.0,,,0.9
