doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,85,59,59,NOM,LOC,,,,,52.0,32.0,16.0,NOM,PER,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,PER,1.0,0.0,,,,0.0,0.0,1.0,,0.17018334567546844,0.17018334567546844,1.0,1.9935910738142981,0.38874828815460205,its banks,,,"its southern termination_1
",1.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,86,44,60,NOM,LOC,84.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,,,,,,,9.0,2.0,,,,0.1111111111111111,0.5555555555555556,0.3333333333333333,,,,-1.6639817953109741,0.0,0.0,1.0,1.595466794845625,0.6772699356079102,The Tail of the Lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
",15.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,87,60,60,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1033075061390165,0.35404226183891296,the Lake,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,88,44,61,PROP,LOC,86.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,,,,,10.0,3.0,,,,0.1,0.5,0.4,,,,2.9414243698120117,,,,2.5118996033985477,0.5099566578865051,Lake George,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
",15.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,89,44,61,PRON,LOC,88.0,0.0,0.0,PROP,,,,,,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,,,,,,,11.0,3.0,,,,0.18181818181818182,0.45454545454545453,0.36363636363636365,,,,5.805377006530762,,,,0.7684044758684961,0.8816965222358704,it,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,90,61,61,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255484925590403,0.7936636209487915,a sort of tail to Lake Champlain,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,91,34,62,PROP,LOC,41.0,49.0,28.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,1.3301957845687866,,,,1.4456035378979248,0.6632956266403198,Lake Champlain,"the Champlain_1
",3.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,92,44,62,PRON,LOC,89.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,12.0,3.0,,,,0.16666666666666666,0.5,0.3333333333333333,,,,4.7888031005859375,,,,1.6114078668729293,0.7236849069595337,its,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,93,62,62,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9585637586034843,0.8626245260238647,countless islands,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,94,63,63,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3086547035019223,0.8021231293678284,mountains,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,95,44,64,NOM,LOC,92.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,,,,,,,13.0,3.0,,,,0.15384615384615385,0.5384615384615384,0.3076923076923077,,,,4.135868072509766,,,,0.6645606508060856,0.9058361649513245,the “ holy lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_5
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,96,64,64,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4272558850985007,0.7744677066802979,the high plain that there interposed itself to the further passage of the water,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,97,65,65,NOM,LOC,,,,,95.0,1.0,1.0,NOM,LOC,,,,,,,0.0,0.0,0.5,0.0,0.07142857142857142,0.42857142857142855,,,LOC,14.0,3.0,,,,0.14285714285714285,0.5,0.35714285714285715,,0.10416989028453827,0.10416989028453827,1.0,2.958355379005221,0.2309119701385498,the water,,,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_5
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
the “ holy lake_1
",15.0,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,98,66,66,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0354620886961787,0.8513920307159424,the adventurer,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,99,67,67,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3985731729404354,0.599265992641449,the banks of the Hudson,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,100,29,68,PROP,LOC,35.0,64.0,39.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,4.833127975463867,,,,0.11647810908209298,0.9850518703460693,the Hudson,"the Hudson_1
",5.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,101,68,68,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1280037767790607,0.8269533514976501,"a point where , with the usual obstructions of the rapids , or rifts , as they were then termed in the language of the country , the river became navigable to the tide",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,102,69,69,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8803070184202809,0.8748489618301392,the rapids,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,103,70,70,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1957915369361705,0.8122050166130066,"rifts , as they were then termed in the language of the country",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,104,70,71,PRON,LOC,103.0,0.0,0.0,NOM,102.0,1.0,1.0,NOM,LOC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,LOC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5135174989700317,2.3917813301086426,1.1958906650543213,2.0,1.4971734778077859,0.7213205695152283,they,"rifts , as they were then termed in the language of the country_1
",2.0,"the rapids_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,105,71,71,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.108458488146654,0.8396942615509033,the country,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,106,29,72,NOM,LOC,100.0,5.0,4.0,PROP,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,5.609561920166016,,,,1.432743615408094,0.7851005792617798,the river,"the Hudson_2
",5.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,107,41,72,PRON,GPE,49.0,57.0,33.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,-0.7328547835350037,0.0,0.0,1.0,3.5873135368632942,0.21074555814266205,their,"the French_1
their_1
",5.0,,,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,108,41,72,NOM,GPE,107.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,0.07804329693317413,,,,1.4399612418709924,0.4605131447315216,the French,"the French_1
their_2
",5.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,109,72,72,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9650927027147398,0.8618937730789185,the distant and difficult gorges of the Alleghany,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,110,73,73,PROP,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0082465880862967,0.6333536505699158,the Alleghany,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,111,41,74,PRON,GPE,108.0,2.0,2.0,NOM,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,1.0,,,,0.0,0.5,0.5,,,,4.946908950805664,,,,1.3492340888012857,0.7884158492088318,their,"the French_2
their_2
",5.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,112,74,74,NOM,LOC,,,,,38.0,73.0,43.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,2.0,0.0,,,,0.0,0.0,1.0,,0.5306288599967957,0.5306288599967957,1.0,3.338495298629117,0.24758924543857574,the district we have just described,,,"the country which lies between the head waters of the Hudson and the adjacent lakes_1
there_1
",2.0,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,113,75,75,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.085413559872976,0.13676053285598755,we,,,,,0.1
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,114,76,76,PRON,LOC,,,,,112.0,1.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,0.0,1.0,,4.488187313079834,1.3443366686503093,6.0,1.7121871317881954,0.7179007530212402,It,,,"the district we have just described_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,115,77,77,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6885464084672538,0.9045186042785645,"the bloody arena , in which most of the battles for the mastery of the colonies were contested",,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,116,78,78,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00947954976482,0.859829843044281,the colonies,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,117,79,79,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9424129943396364,0.8708223104476929,Forts,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,118,80,80,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4271003263908764,0.7675753235816956,the different points that commanded the facilities of the route,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,119,81,81,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9817277108187584,0.8654306530952454,the husbandman,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,120,82,82,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268628668907868,0.8002825379371643,the dangerous passes,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,121,83,83,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8736536170471594,0.5622932314872742,the safer boundaries of the more ancient settlements,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,122,84,84,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0252881730337773,0.8590206503868103,the more ancient settlements,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,123,85,85,NOM,ORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2069718421573175,0.8295548558235168,armies larger than those that had often disposed of the scepters of the mother countries,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,124,86,86,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1556017513186863,0.838718056678772,the mother countries,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,125,85,87,PRON,ORG,123.0,1.0,1.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,3.6835618019104004,,,,0.9808195648005088,0.8603810667991638,themselves,"armies larger than those that had often disposed of the scepters of the mother countries_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,126,87,87,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.317618642148364,0.12688936293125153,"these forests , whence they rarely returned but in skeleton bands , that were haggard with care or dejected by defeat",,,,,0.1
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,127,85,88,PRON,ORG,125.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,5.073678493499756,,,,0.9483249349818802,0.8699731230735779,they,"armies larger than those that had often disposed of the scepters of the mother countries_1
themselves_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,128,88,88,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0133280429409348,0.856752872467041,"skeleton bands , that were haggard with care or dejected by defeat",,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,129,89,89,NOM,LOC,,,,,112.0,16.0,14.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,1.0,,,,0.0,0.0,1.0,,3.583967447280884,1.8387348992483956,7.0,2.4851439055662885,0.3282027244567871,this fatal region,,,"the district we have just described_1
",1.0,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,130,89,90,PRON,LOC,129.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,4.93508768081665,,,,2.1310747268078516,0.6166993975639343,its,"this fatal region_1
",4.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,131,90,90,NOM,LOC,,,,,24.0,106.0,69.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,0.9516189694404602,0.5086596806844076,3.0,3.922029015053596,0.13940240442752838,its forests,,,"the woods_1
",1.0,0.1
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,132,91,91,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7704825210659244,0.9002391695976257,men,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,133,89,92,PRON,LOC,130.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.0,0.5,0.5,,,,5.763349533081055,,,,1.5834048652680301,0.7378905415534973,its,"this fatal region_1
its_1
",4.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,134,89,92,PRON,LOC,133.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,4.468959808349609,,,,2.405126948419214,0.5914905071258545,its,"this fatal region_1
its_2
",4.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,135,92,92,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.389620960180037,0.5683225393295288,its mountains,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,136,93,93,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.142251880375976,0.8428150415420532,many a gallant and reckless youth,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,137,93,94,PRON,PER,136.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,3.851942300796509,,,,0.957504526596316,0.867101788520813,he,"many a gallant and reckless youth_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,138,94,94,PRON,PER,,,,,135.0,2.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,4.192511558532715,4.192511558532715,1.0,0.8332667947858774,0.8809813261032104,them,,,"its mountains_1
",1.0,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,139,93,95,PRON,PER,137.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,4.624450206756592,,,,1.2179960222382924,0.8287256360054016,his,"many a gallant and reckless youth_1
he_1
",3.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,140,75,95,PRON,PER,113.0,26.0,19.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,4.794905662536621,,,,0.6408362866932963,0.9185459613800049,we,"we_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,141,10,95,PROP,GPE,12.0,128.0,84.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,2.9582953453063965,,,,0.34979153195252594,0.935129702091217,England,"England_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,142,9,95,PROP,GPE,11.0,130.0,85.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,0.7650150060653687,,,,1.2133798622928906,0.6276719570159912,France,"France_1
",2.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,143,95,95,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6191827606535867,0.2266465574502945,a country that neither was destined to retain,,,,,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,144,10,96,PRON,GPE,141.0,2.0,2.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,0.06728358566761017,,,,3.985233857686088,0.1478055864572525,her,"England_2
",11.0,,,0.1
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,145,96,96,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2260569682088205,0.6477611660957336,her military leaders abroad,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,146,10,97,PRON,GPE,144.0,1.0,1.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,0.0,,,,0.6666666666666666,0.3333333333333333,0.0,,,,4.829422950744629,,,,1.6292921892679233,0.7623571157455444,her,"England_2
her_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,147,97,97,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.251338503028625,0.3113478124141693,her councils at home,,,,,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,148,98,98,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4455658432790983,0.36471277475357056,home,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,149,10,99,PROP,GPE,146.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,,,,,4.0,0.0,,,,0.5,0.5,0.0,,,,2.984320878982544,,,,3.0783088403978263,0.461704820394516,Great Britain,"England_2
her_2
",11.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,150,10,99,PRON,GPE,149.0,0.0,0.0,PROP,,,,,,0.4,0.0,0.6,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.6,0.4,0.0,,,,4.973812103271484,,,,1.7708766461441898,0.7377049922943115,her,"England_2
her_2
Great Britain_1
",11.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,151,99,99,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.748977440757888,0.7411898374557495,her former warriors,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,152,100,100,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.011076019785245,0.6911967992782593,statesmen,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,153,10,101,PRON,GPE,150.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.5,0.5,0.0,,,,5.169338703155518,,,,1.6609496536899204,0.7587497234344482,her,"England_2
her_3
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,154,101,101,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2590875616732333,0.6138372421264648,her enemies,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,155,10,102,PRON,GPE,153.0,1.0,1.0,PRON,,,,,,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.42857142857142855,0.5714285714285714,0.0,,,,5.481344223022461,,,,1.444242737114592,0.7962302565574646,her,"England_2
her_4
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,156,102,102,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8638598868189487,0.7158194780349731,her servants,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,157,103,103,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0865975913367008,0.6786161065101624,the colonists,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,158,10,104,PRON,GPE,155.0,2.0,2.0,PRON,,,,,,0.625,0.0,0.375,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.375,0.625,0.0,,,,5.502292633056641,,,,1.07407889503957,0.8561360239982605,her,"England_2
her_5
Great Britain_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,159,10,104,PRON,GPE,158.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.3333333333333333,0.6666666666666666,0.0,,,,5.594929218292236,,,,1.161065390309647,0.8428418040275574,her,"England_2
her_6
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,160,104,104,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7623750675187656,0.9015602469444275,the natural participators,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,161,103,105,PRON,PER,157.0,3.0,2.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,5.231628894805908,,,,1.4133046250247143,0.8017779588699341,They,"the colonists_1
",6.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,162,105,105,NOM,ORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3154903953746997,0.8153559565544128,"a chosen army from that country , which , reverencing as a mother , they had blindly believed invincible",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,163,10,106,NOM,GPE,159.0,3.0,3.0,PRON,143.0,19.0,11.0,NOM,LOC,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,LOC,1.0,0.0,0.3,0.7,0.0,0.0,0.0,1.0,1.0662776231765747,2.251195192337036,2.2511953115463257,1.0,3.4626009799763855,0.3069610297679901,that country,"England_2
her_7
Great Britain_1
",11.0,"a country that neither was destined to retain_1
",1.0,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,164,106,106,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9800846396422511,0.6994556188583374,a mother,,,,,0.7
